Customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST01545,199,3,284.94,3,3,3,333,Loyal Customers
CUST01546,2,6,575.89,5,5,5,555,High-Value Champions
CUST01547,192,4,380.46,3,4,4,344,Loyal Customers
CUST01548,403,3,288.24,1,3,3,133,Others
CUST01549,172,2,192.45,3,1,2,312,One-Time Buyers
CUST01551,201,6,574.72,3,5,5,355,Loyal Customers
CUST01552,169,3,288.56,3,3,3,333,Loyal Customers
CUST01553,37,1,92.8,5,1,1,511,One-Time Buyers
CUST01554,92,4,381.65999999999997,4,4,4,444,High-Value Champions
CUST01555,26,3,286.35,5,3,3,533,Loyal Customers
CUST01556,19,5,472.48,5,5,5,555,High-Value Champions
CUST01557,184,3,288.01,3,3,3,333,Loyal Customers
CUST01558,179,3,288.01,3,3,3,333,Loyal Customers
CUST01559,130,4,376.81,3,4,4,344,Loyal Customers
CUST01560,59,5,478.39,4,5,5,455,High-Value Champions
CUST01561,96,4,381.72,4,4,4,444,High-Value Champions
CUST01562,212,3,285.8,2,3,3,233,Others
CUST01563,573,1,94.67,1,1,1,111,At-Risk
CUST01564,167,4,386.91,3,4,5,345,Loyal Customers
CUST01565,136,5,479.23,3,5,5,355,Loyal Customers
CUST01566,239,4,383.94,2,4,4,244,Others
CUST01567,5,8,765.2,5,5,5,555,High-Value Champions
CUST01568,405,4,384.13,1,4,4,144,Others
CUST01569,193,2,187.68,3,1,1,311,One-Time Buyers
CUST01570,501,1,94.45,1,1,1,111,At-Risk
CUST01571,25,6,574.4,5,5,5,555,High-Value Champions
CUST01572,220,3,285.44,2,3,3,233,Others
CUST01573,23,2,187.68,5,1,1,511,One-Time Buyers
CUST01574,383,3,287.24,1,3,3,133,Others
CUST01575,50,3,288.22,4,3,3,433,Loyal Customers
CUST01576,219,4,383.8,2,4,4,244,Others
CUST01577,492,2,190.78,1,1,2,112,At-Risk
CUST01578,195,2,191.13,3,1,2,312,One-Time Buyers
CUST01579,502,2,190.99,1,1,2,112,At-Risk
CUST01580,307,3,284.0,2,3,3,233,Others
CUST01581,392,2,187.25,1,1,1,111,At-Risk
CUST01582,682,2,191.9,1,1,2,112,At-Risk
CUST01583,106,4,381.57,4,4,4,444,High-Value Champions
CUST01584,7,4,384.23,5,4,4,544,High-Value Champions
CUST01585,101,2,190.03,4,1,2,412,One-Time Buyers
CUST01586,381,3,285.47,1,3,3,133,Others
CUST01587,346,2,190.56,1,1,2,112,At-Risk
CUST01588,91,4,380.77,4,4,4,444,High-Value Champions
CUST01589,23,6,574.5,5,5,5,555,High-Value Champions
CUST01590,414,2,191.9,1,1,2,112,At-Risk
CUST01591,76,2,190.78,4,1,2,412,One-Time Buyers
CUST01593,124,4,382.81,3,4,4,344,Loyal Customers
CUST01594,27,4,381.69,5,4,4,544,High-Value Champions
CUST01595,109,3,280.05,4,3,2,432,Loyal Customers
CUST01596,345,3,288.03,1,3,3,133,Others
CUST01597,213,3,285.9,2,3,3,233,Others
CUST01598,122,2,187.47,3,1,1,311,One-Time Buyers
CUST01599,25,2,189.34,5,1,2,512,One-Time Buyers
CUST01600,91,4,381.62,4,4,4,444,High-Value Champions
CUST01601,19,5,483.07,5,5,5,555,High-Value Champions
CUST01602,535,1,92.8,1,1,1,111,At-Risk
CUST01603,83,3,288.03,4,3,3,433,Loyal Customers
CUST01604,59,2,185.6,4,1,1,411,One-Time Buyers
CUST01605,294,2,191.68,2,1,2,212,At-Risk
CUST01606,180,3,283.36,3,3,3,333,Loyal Customers
CUST01607,303,3,287.24,2,3,3,233,Others
CUST01608,114,4,381.9,4,4,4,444,High-Value Champions
CUST01609,278,5,471.06,2,5,5,255,Others
CUST01610,30,4,378.69,5,4,4,544,High-Value Champions
CUST01611,19,3,288.92,5,3,4,534,Loyal Customers
CUST01612,25,4,382.7,5,4,4,544,High-Value Champions
CUST01613,229,3,289.9,2,3,4,234,Others
CUST01614,21,6,573.59,5,5,5,555,High-Value Champions
CUST01615,330,1,96.25,2,1,1,211,At-Risk
CUST01616,33,2,192.11,5,1,2,512,One-Time Buyers
CUST01617,177,3,284.58,3,3,3,333,Loyal Customers
CUST01618,71,7,668.16,4,5,5,455,High-Value Champions
CUST01619,93,4,383.12,4,4,4,444,High-Value Champions
CUST01620,80,2,189.55,4,1,2,412,One-Time Buyers
CUST01621,165,3,285.45,3,3,3,333,Loyal Customers
CUST01622,31,4,374.72,5,4,4,544,High-Value Champions
CUST01623,154,3,289.59000000000003,3,3,4,334,Loyal Customers
CUST01624,237,3,281.92,2,3,2,232,Others
CUST01625,91,2,192.45,4,1,2,412,One-Time Buyers
CUST01626,259,2,192.0,2,1,2,212,At-Risk
CUST01628,291,4,383.06,2,4,4,244,Others
CUST01629,84,4,385.02,4,4,4,444,High-Value Champions
CUST01630,113,2,190.34,4,1,2,412,One-Time Buyers
CUST01631,300,5,477.82,2,5,5,255,Others
CUST01632,342,4,384.71000000000004,2,4,4,244,Others
CUST01633,4,4,383.2,5,4,4,544,High-Value Champions
CUST01634,249,3,283.78999999999996,2,3,3,233,Others
CUST01635,242,4,379.83,2,4,4,244,Others
CUST01636,447,2,193.12,1,1,2,112,At-Risk
CUST01637,290,2,190.7,2,1,2,212,At-Risk
CUST01638,350,4,386.24,1,4,5,145,Others
CUST01639,140,4,379.78999999999996,3,4,4,344,Loyal Customers
CUST01640,143,5,476.02,3,5,5,355,Loyal Customers
CUST01641,404,1,94.88,1,1,1,111,At-Risk
CUST01642,17,4,386.36,5,4,5,545,High-Value Champions
CUST01643,225,2,189.55,2,1,2,212,At-Risk
CUST01644,34,3,286.57,5,3,3,533,Loyal Customers
CUST01645,11,4,383.34000000000003,5,4,4,544,High-Value Champions
CUST01646,205,3,285.89,2,3,3,233,Others
CUST01647,224,2,192.36,2,1,2,212,At-Risk
CUST01648,98,10,956.36,4,5,5,455,High-Value Champions
CUST01649,53,2,193.34,4,1,2,412,One-Time Buyers
CUST01650,58,8,763.28,4,5,5,455,High-Value Champions
CUST01651,73,3,283.5,4,3,3,433,Loyal Customers
CUST01652,240,1,96.56,2,1,1,211,At-Risk
CUST01653,182,4,382.24,3,4,4,344,Loyal Customers
CUST01654,173,6,571.58,3,5,5,355,Loyal Customers
CUST01655,26,7,668.45,5,5,5,555,High-Value Champions
CUST01656,91,5,474.27,4,5,5,455,High-Value Champions
CUST01657,125,2,191.01,3,1,2,312,One-Time Buyers
CUST01658,10,4,382.67,5,4,4,544,High-Value Champions
CUST01659,208,2,193.12,2,1,2,212,At-Risk
CUST01660,58,2,192.67000000000002,4,1,2,412,One-Time Buyers
CUST01661,39,1,94.45,5,1,1,511,One-Time Buyers
CUST01662,609,2,191.23000000000002,1,1,2,112,At-Risk
CUST01663,94,2,188.91,4,1,1,411,One-Time Buyers
CUST01664,246,3,290.57,2,3,4,234,Others
CUST01665,2,4,380.99,5,4,4,544,High-Value Champions
CUST01666,360,2,185.6,1,1,1,111,At-Risk
CUST01667,102,3,281.71,4,3,2,432,Loyal Customers
CUST01668,315,1,94.67,2,1,1,211,At-Risk
CUST01669,236,3,287.93,2,3,3,233,Others
CUST01670,206,6,578.38,2,5,5,255,Others
CUST01671,106,4,380.37,4,4,4,444,High-Value Champions
CUST01672,39,5,479.91,5,5,5,555,High-Value Champions
CUST01673,24,3,287.02,5,3,3,533,Loyal Customers
CUST01674,142,2,192.0,3,1,2,312,One-Time Buyers
CUST01675,92,6,572.25,4,5,5,455,High-Value Champions
CUST01677,130,3,284.58,3,3,3,333,Loyal Customers
CUST01678,9,5,478.47,5,5,5,555,High-Value Champions
CUST01679,178,3,284.90999999999997,3,3,3,333,Loyal Customers
CUST01680,207,3,288.91,2,3,4,234,Others
CUST01682,182,4,382.48,3,4,4,344,Loyal Customers
CUST01683,7,3,281.71,5,3,2,532,Loyal Customers
CUST01684,36,4,374.5,5,4,4,544,High-Value Champions
CUST01685,18,1,94.45,5,1,1,511,One-Time Buyers
CUST01686,255,3,286.99,2,3,3,233,Others
CUST01687,56,4,377.96,4,4,4,444,High-Value Champions
CUST01688,95,3,285.46000000000004,4,3,3,433,Loyal Customers
CUST01689,74,3,283.5,4,3,3,433,Loyal Customers
CUST01690,70,4,384.26,4,4,4,444,High-Value Champions
CUST01691,73,1,95.89,4,1,1,411,One-Time Buyers
CUST01692,580,3,286.81,1,3,3,133,Others
CUST01693,37,3,285.68,5,3,3,533,Loyal Customers
CUST01694,286,2,191.01,2,1,2,212,At-Risk
CUST01695,428,3,285.23,1,3,3,133,Others
CUST01696,116,3,283.36,3,3,3,333,Loyal Customers
CUST01697,372,1,96.56,1,1,1,111,At-Risk
CUST01698,183,2,191.9,3,1,2,312,One-Time Buyers
CUST01699,478,2,192.81,1,1,2,112,At-Risk
CUST01700,276,3,286.65999999999997,2,3,3,233,Others
CUST01701,152,1,94.88,3,1,1,311,One-Time Buyers
CUST01702,29,3,285.87,5,3,3,533,Loyal Customers
CUST01704,84,5,481.51,4,5,5,455,High-Value Champions
CUST01705,141,4,380.73,3,4,4,344,Loyal Customers
CUST01707,25,4,382.46000000000004,5,4,4,544,High-Value Champions
CUST01708,389,1,97.23,1,1,1,111,At-Risk
CUST01709,169,4,383.58000000000004,3,4,4,344,Loyal Customers
CUST01710,33,4,378.24,5,4,4,544,High-Value Champions
CUST01711,313,2,192.11,2,1,2,212,At-Risk
CUST01712,45,2,190.56,5,1,2,512,One-Time Buyers
CUST01713,348,1,96.25,1,1,1,111,At-Risk
CUST01714,10,3,283.57,5,3,3,533,Loyal Customers
CUST01715,147,3,286.13,3,3,3,333,Loyal Customers
CUST01716,110,4,382.36,4,4,4,444,High-Value Champions
CUST01717,267,3,285.23,2,3,3,233,Others
CUST01718,171,2,188.69,3,1,1,311,One-Time Buyers
CUST01719,72,5,476.14,4,5,5,455,High-Value Champions
CUST01720,78,2,194.46,4,1,2,412,One-Time Buyers
CUST01721,110,5,475.5,4,5,5,455,High-Value Champions
CUST01722,701,1,94.67,1,1,1,111,At-Risk
CUST01723,262,3,286.59000000000003,2,3,3,233,Others
CUST01724,167,1,94.45,3,1,1,311,One-Time Buyers
CUST01725,219,2,190.78,2,1,2,212,At-Risk
CUST01726,124,3,289.23,3,3,4,334,Loyal Customers
CUST01727,358,2,193.12,1,1,2,112,At-Risk
CUST01728,150,1,97.23,3,1,1,311,One-Time Buyers
CUST01729,103,4,380.34000000000003,4,4,4,444,High-Value Champions
CUST01730,44,5,478.06,5,5,5,555,High-Value Champions
CUST01731,321,4,380.35,2,4,4,244,Others
CUST01732,74,3,285.44,4,3,3,433,Loyal Customers
CUST01733,143,3,285.61,3,3,3,333,Loyal Customers
CUST01734,257,3,287.12,2,3,3,233,Others
CUST01735,142,5,477.55,3,5,5,355,Loyal Customers
CUST01736,76,2,190.03,4,1,2,412,One-Time Buyers
CUST01737,99,2,190.76999999999998,4,1,2,412,One-Time Buyers
CUST01738,4,5,473.15,5,5,5,555,High-Value Champions
CUST01740,24,4,378.81,5,4,4,544,High-Value Champions
CUST01741,174,3,289.9,3,3,4,334,Loyal Customers
CUST01742,98,3,285.01,4,3,3,433,Loyal Customers
CUST01743,183,4,381.40999999999997,3,4,4,344,Loyal Customers
CUST01744,42,2,190.78,5,1,2,512,One-Time Buyers
CUST01745,2,4,378.38,5,4,4,544,High-Value Champions
CUST01747,125,3,287.93,3,3,3,333,Loyal Customers
CUST01748,424,2,187.68,1,1,1,111,At-Risk
CUST01749,303,4,384.57,2,4,4,244,Others
CUST01750,349,4,381.15999999999997,1,4,4,144,Others
CUST01751,14,2,190.76999999999998,5,1,2,512,One-Time Buyers
CUST01752,32,2,190.7,5,1,2,512,One-Time Buyers
CUST01753,390,3,283.36,1,3,3,133,Others
CUST01754,16,4,382.6,5,4,4,544,High-Value Champions
CUST01755,161,5,482.03000000000003,3,5,5,355,Loyal Customers
CUST01756,728,1,96.25,1,1,1,111,At-Risk
CUST01757,660,1,97.23,1,1,1,111,At-Risk
CUST01758,166,3,284.90999999999997,3,3,3,333,Loyal Customers
CUST01759,211,2,189.55,2,1,2,212,At-Risk
CUST01760,75,3,286.88,4,3,3,433,Loyal Customers
CUST01761,62,5,471.25,4,5,5,455,High-Value Champions
CUST01762,438,2,192.45,1,1,2,112,At-Risk
CUST01763,467,4,377.95,1,4,4,144,Others
CUST01764,77,5,477.79,4,5,5,455,High-Value Champions
CUST01765,417,4,382.7,1,4,4,144,Others
CUST01766,57,2,189.32999999999998,4,1,1,411,One-Time Buyers
CUST01767,222,2,190.92000000000002,2,1,2,212,At-Risk
CUST01768,126,3,284.24,3,3,3,333,Loyal Customers
CUST01769,119,8,757.87,3,5,5,355,Loyal Customers
CUST01770,174,5,476.81,3,5,5,355,Loyal Customers
CUST01771,167,2,191.23000000000002,3,1,2,312,One-Time Buyers
CUST01772,427,3,287.79,1,3,3,133,Others
CUST01773,271,4,383.49,2,4,4,244,Others
CUST01774,155,4,386.82,3,4,5,345,Loyal Customers
CUST01776,18,4,384.92,5,4,4,544,High-Value Champions
CUST01777,36,6,577.23,5,5,5,555,High-Value Champions
CUST01778,108,3,286.14,4,3,3,433,Loyal Customers
CUST01779,623,1,94.88,1,1,1,111,At-Risk
CUST01780,14,4,382.14,5,4,4,544,High-Value Champions
CUST01781,179,1,94.88,3,1,1,311,One-Time Buyers
CUST01782,143,2,193.12,3,1,2,312,One-Time Buyers
CUST01783,176,3,285.01,3,3,3,333,Loyal Customers
CUST01784,245,4,382.17,2,4,4,244,Others
CUST01786,165,3,287.34000000000003,3,3,3,333,Loyal Customers
CUST01787,115,3,288.61,3,3,3,333,Loyal Customers
CUST01788,133,2,192.11,3,1,2,312,One-Time Buyers
CUST01789,226,4,382.03,2,4,4,244,Others
CUST01790,458,3,284.24,1,3,3,133,Others
CUST01791,41,5,481.84000000000003,5,5,5,555,High-Value Champions
CUST01792,40,1,94.45,5,1,1,511,One-Time Buyers
CUST01793,137,1,96.25,3,1,1,311,One-Time Buyers
CUST01794,316,1,94.88,2,1,1,211,At-Risk
CUST01795,397,2,189.05,1,1,1,111,At-Risk
CUST01796,253,2,192.45,2,1,2,212,At-Risk
CUST01797,589,1,96.11,1,1,1,111,At-Risk
CUST01798,396,1,94.88,1,1,1,111,At-Risk
CUST01799,186,2,192.67000000000002,3,1,2,312,One-Time Buyers
CUST01801,67,4,384.35,4,4,4,444,High-Value Champions
CUST01802,672,1,94.45,1,1,1,111,At-Risk
CUST01804,136,1,94.45,3,1,1,311,One-Time Buyers
CUST01805,397,2,192.11,1,1,2,112,At-Risk
CUST01806,378,4,382.03,1,4,4,144,Others
CUST01807,3,6,577.98,5,5,5,555,High-Value Champions
CUST01808,184,4,382.92,3,4,4,344,Loyal Customers
CUST01809,344,5,478.73,1,5,5,155,Others
CUST01810,61,5,475.78,4,5,5,455,High-Value Champions
CUST01811,425,3,285.59000000000003,1,3,3,133,Others
CUST01812,70,4,380.47,4,4,4,444,High-Value Champions
CUST01813,67,1,94.67,4,1,1,411,One-Time Buyers
CUST01814,152,2,189.05,3,1,1,311,One-Time Buyers
CUST01815,97,2,190.92000000000002,4,1,2,412,One-Time Buyers
CUST01816,57,3,286.67,4,3,3,433,Loyal Customers
CUST01817,37,4,385.79,5,4,4,544,High-Value Champions
CUST01818,373,1,96.11,1,1,1,111,At-Risk
CUST01819,356,2,187.47,1,1,1,111,At-Risk
CUST01821,209,3,288.0,2,3,3,233,Others
CUST01822,217,4,380.8,2,4,4,244,Others
CUST01823,9,4,380.13,5,4,4,544,High-Value Champions
CUST01824,91,2,191.01,4,1,2,412,One-Time Buyers
CUST01825,462,2,193.12,1,1,2,112,At-Risk
CUST01826,61,4,382.26,4,4,4,444,High-Value Champions
CUST01827,76,7,669.47,4,5,5,455,High-Value Champions
CUST01828,295,2,191.01,2,1,2,212,At-Risk
CUST01829,45,4,383.73,5,4,4,544,High-Value Champions
CUST01830,302,4,382.24,2,4,4,244,Others
CUST01831,439,1,96.25,1,1,1,111,At-Risk
CUST01832,11,5,479.71000000000004,5,5,5,555,High-Value Champions
CUST01833,354,3,289.37,1,3,4,134,Others
CUST01834,462,1,94.88,1,1,1,111,At-Risk
CUST01835,14,3,285.37,5,3,3,533,Loyal Customers
CUST01836,352,2,192.5,1,1,2,112,At-Risk
CUST01837,181,3,289.37,3,3,4,334,Loyal Customers
CUST01838,153,2,194.46,3,1,2,312,One-Time Buyers
CUST01839,18,6,582.04,5,5,5,555,High-Value Champions
CUST01840,440,3,284.64,1,3,3,133,Others
CUST01841,63,4,381.90999999999997,4,4,4,444,High-Value Champions
CUST01842,104,4,386.82,4,4,5,445,High-Value Champions
CUST01843,50,4,383.68,4,4,4,444,High-Value Champions
CUST01844,86,2,191.13,4,1,2,412,One-Time Buyers
CUST01845,570,1,96.25,1,1,1,111,At-Risk
CUST01846,3,3,284.43,5,3,3,533,Loyal Customers
CUST01847,102,4,381.77,4,4,4,444,High-Value Champions
CUST01848,15,3,288.22,5,3,3,533,Loyal Customers
CUST01849,408,1,92.8,1,1,1,111,At-Risk
CUST01850,321,5,475.59000000000003,2,5,5,255,Others
CUST01851,123,1,96.56,3,1,1,311,One-Time Buyers
CUST01852,151,5,472.17,3,5,5,355,Loyal Customers
CUST01853,24,3,288.15,5,3,3,533,Loyal Customers
CUST01854,44,4,377.6,5,4,4,544,High-Value Champions
CUST01855,8,4,379.58,5,4,4,544,High-Value Champions
CUST01856,237,2,189.76,2,1,2,212,At-Risk
CUST01857,106,4,376.83,4,4,4,444,High-Value Champions
CUST01858,11,2,190.76999999999998,5,1,2,512,One-Time Buyers
CUST01859,3,5,477.3,5,5,5,555,High-Value Champions
CUST01860,112,6,573.33,4,5,5,455,High-Value Champions
CUST01861,124,5,478.57,3,5,5,355,Loyal Customers
CUST01862,414,2,190.03,1,1,2,112,At-Risk
CUST01863,27,4,383.8,5,4,4,544,High-Value Champions
CUST01864,26,4,385.34000000000003,5,4,4,544,High-Value Champions
CUST01865,63,4,376.37,4,4,4,444,High-Value Champions
CUST01866,370,1,96.11,1,1,1,111,At-Risk
CUST01867,542,1,94.67,1,1,1,111,At-Risk
CUST01868,46,2,192.81,5,1,2,512,One-Time Buyers
CUST01869,93,3,286.56,4,3,3,433,Loyal Customers
CUST01870,349,4,382.43,1,4,4,144,Others
CUST01871,344,1,94.67,1,1,1,111,At-Risk
CUST01872,103,1,94.88,4,1,1,411,One-Time Buyers
CUST01873,18,4,388.25,5,4,5,545,High-Value Champions
CUST01874,167,3,289.73,3,3,4,334,Loyal Customers
CUST01875,222,4,375.94,2,4,4,244,Others
CUST01876,36,7,665.4,5,5,5,555,High-Value Champions
CUST01877,1,1,96.56,5,1,1,511,One-Time Buyers
CUST01878,8,5,480.25,5,5,5,555,High-Value Champions
CUST01879,268,5,479.62,2,5,5,255,Others
CUST01880,39,6,575.24,5,5,5,555,High-Value Champions
CUST01881,10,2,190.03,5,1,2,512,One-Time Buyers
CUST01882,18,4,380.18,5,4,4,544,High-Value Champions
CUST01883,253,3,287.79,2,3,3,233,Others
CUST01884,94,1,96.11,4,1,1,411,One-Time Buyers
CUST01885,597,2,190.78,1,1,2,112,At-Risk
CUST01886,108,6,571.79,4,5,5,455,High-Value Champions
CUST01887,379,4,382.7,1,4,4,144,Others
CUST01888,64,4,380.46,4,4,4,444,High-Value Champions
CUST01889,44,2,190.56,5,1,2,512,One-Time Buyers
CUST01890,39,6,575.26,5,5,5,555,High-Value Champions
CUST01891,377,2,190.56,1,1,2,112,At-Risk
CUST01892,252,3,285.65,2,3,3,233,Others
CUST01893,115,4,384.04,3,4,4,344,Loyal Customers
CUST01894,628,2,188.91,1,1,1,111,At-Risk
CUST01895,153,3,284.24,3,3,3,333,Loyal Customers
CUST01896,183,2,192.0,3,1,2,312,One-Time Buyers
CUST01897,62,2,191.9,4,1,2,412,One-Time Buyers
CUST01898,258,5,476.24,2,5,5,255,Others
CUST01899,114,2,189.05,4,1,1,411,One-Time Buyers
CUST01900,89,3,285.89,4,3,3,433,Loyal Customers
CUST01901,110,3,288.46000000000004,4,3,3,433,Loyal Customers
CUST01902,60,4,381.02,4,4,4,444,High-Value Champions
CUST01903,73,2,190.76999999999998,4,1,2,412,One-Time Buyers
CUST01904,32,1,94.67,5,1,1,511,One-Time Buyers
CUST01905,197,2,190.99,3,1,2,312,One-Time Buyers
CUST01906,232,2,193.12,2,1,2,212,At-Risk
CUST01909,324,3,285.92,2,3,3,233,Others
CUST01910,312,3,287.1,2,3,3,233,Others
CUST01911,172,4,382.67,3,4,4,344,Loyal Customers
CUST01913,221,2,187.47,2,1,1,211,At-Risk
CUST01914,138,2,187.47,3,1,1,311,One-Time Buyers
CUST01915,0,4,385.02,5,4,4,544,High-Value Champions
CUST01916,90,2,190.92000000000002,4,1,2,412,One-Time Buyers
CUST01917,218,6,574.6,2,5,5,255,Others
CUST01918,553,2,191.23000000000002,1,1,2,112,At-Risk
CUST01919,416,1,94.67,1,1,1,111,At-Risk
CUST01920,94,5,472.62,4,5,5,455,High-Value Champions
CUST01921,322,5,479.4,2,5,5,255,Others
CUST01922,6,3,286.59000000000003,5,3,3,533,Loyal Customers
CUST01923,216,2,189.55,2,1,2,212,At-Risk
CUST01924,19,5,472.9,5,5,5,555,High-Value Champions
CUST01925,171,4,383.68,3,4,4,344,Loyal Customers
CUST01926,572,2,187.47,1,1,1,111,At-Risk
CUST01927,366,3,285.44,1,3,3,133,Others
CUST01928,404,1,96.25,1,1,1,111,At-Risk
CUST01929,254,4,380.59000000000003,2,4,4,244,Others
CUST01930,561,3,287.57,1,3,3,133,Others
CUST01933,439,2,189.05,1,1,1,111,At-Risk
CUST01934,165,4,385.59000000000003,3,4,4,344,Loyal Customers
CUST01935,53,3,287.79,4,3,3,433,Loyal Customers
CUST01936,455,3,286.9,1,3,3,133,Others
CUST01937,720,1,96.25,1,1,1,111,At-Risk
CUST01939,531,4,378.26,1,4,4,144,Others
CUST01940,248,3,284.7,2,3,3,233,Others
CUST01941,343,1,96.25,2,1,1,211,At-Risk
CUST01942,537,1,94.88,1,1,1,111,At-Risk
CUST01943,283,4,381.04,2,4,4,244,Others
CUST01944,55,3,284.7,4,3,3,433,Loyal Customers
CUST01945,256,5,470.83,2,5,5,255,Others
CUST01946,62,2,191.44,4,1,2,412,One-Time Buyers
CUST01947,12,4,378.46,5,4,4,544,High-Value Champions
CUST01948,29,4,381.35,5,4,4,544,High-Value Champions
CUST01949,6,3,285.46000000000004,5,3,3,533,Loyal Customers
CUST01950,320,1,92.8,2,1,1,211,At-Risk
CUST01951,31,5,473.15,5,5,5,555,High-Value Champions
CUST01952,19,3,288.0,5,3,3,533,Loyal Customers
CUST01953,303,4,381.48,2,4,4,244,Others
CUST01955,393,1,95.89,1,1,1,111,At-Risk
CUST01956,38,6,574.67,5,5,5,555,High-Value Champions
CUST01957,369,1,94.88,1,1,1,111,At-Risk
CUST01958,364,2,193.12,1,1,2,112,At-Risk
CUST01959,118,2,192.0,3,1,2,312,One-Time Buyers
CUST01960,101,2,189.05,4,1,1,411,One-Time Buyers
CUST01961,168,3,288.33,3,3,3,333,Loyal Customers
CUST01962,70,2,189.05,4,1,1,411,One-Time Buyers
CUST01964,255,2,188.9,2,1,1,211,At-Risk
CUST01965,279,4,382.46000000000004,2,4,4,244,Others
CUST01966,220,1,94.45,2,1,1,211,At-Risk
CUST01967,233,1,92.8,2,1,1,211,At-Risk
CUST01968,656,2,190.7,1,1,2,112,At-Risk
CUST01969,190,4,382.14,3,4,4,344,Loyal Customers
CUST01970,477,2,191.44,1,1,2,112,At-Risk
CUST01971,2,2,189.36,5,1,2,512,One-Time Buyers
CUST01972,38,3,287.02,5,3,3,533,Loyal Customers
CUST01973,121,5,479.28,3,5,5,355,Loyal Customers
CUST01974,365,1,97.23,1,1,1,111,At-Risk
CUST01975,164,4,383.01,3,4,4,344,Loyal Customers
CUST01976,7,1,94.45,5,1,1,511,One-Time Buyers
CUST01977,446,5,477.92,1,5,5,155,Others
CUST01978,158,2,189.05,3,1,1,311,One-Time Buyers
CUST01979,11,5,480.81,5,5,5,555,High-Value Champions
CUST01980,481,4,384.36,1,4,4,144,Others
CUST01981,5,4,382.14,5,4,4,544,High-Value Champions
CUST01982,9,2,187.25,5,1,1,511,One-Time Buyers
CUST01983,30,4,384.18,5,4,4,544,High-Value Champions
CUST01984,115,1,96.25,3,1,1,311,One-Time Buyers
CUST01986,383,3,287.93,1,3,3,133,Others
CUST01987,213,3,281.49,2,3,2,232,Others
CUST01988,77,6,572.8,4,5,5,455,High-Value Champions
CUST01989,28,3,287.03,5,3,3,533,Loyal Customers
CUST01990,179,3,286.78,3,3,3,333,Loyal Customers
CUST01991,272,5,483.91,2,5,5,255,Others
CUST01992,146,2,189.05,3,1,1,311,One-Time Buyers
CUST01993,79,4,382.45,4,4,4,444,High-Value Champions
CUST01994,138,5,482.85,3,5,5,355,Loyal Customers
CUST01995,224,3,283.36,2,3,3,233,Others
CUST01996,44,6,573.1800000000001,5,5,5,555,High-Value Champions
CUST01997,117,5,478.78,3,5,5,355,Loyal Customers
CUST01998,49,2,188.69,4,1,1,411,One-Time Buyers
CUST01999,30,3,283.14,5,3,3,533,Loyal Customers
CUST02000,99,6,571.19,4,5,5,455,High-Value Champions
CUST02001,388,3,290.71000000000004,1,3,4,134,Others
CUST02002,717,1,96.56,1,1,1,111,At-Risk
CUST02003,133,3,288.11,3,3,3,333,Loyal Customers
CUST02004,254,2,191.44,2,1,2,212,At-Risk
CUST02005,533,1,96.56,1,1,1,111,At-Risk
CUST02006,288,2,192.45,2,1,2,212,At-Risk
CUST02007,276,5,469.17,2,5,5,255,Others
CUST02008,373,2,192.11,1,1,2,112,At-Risk
CUST02009,158,2,189.05,3,1,1,311,One-Time Buyers
CUST02010,56,7,670.94,4,5,5,455,High-Value Champions
CUST02011,42,5,478.11,5,5,5,555,High-Value Champions
CUST02012,588,1,92.8,1,1,1,111,At-Risk
CUST02013,215,2,190.56,2,1,2,212,At-Risk
CUST02014,280,2,192.67000000000002,2,1,2,212,At-Risk
CUST02015,246,2,190.76999999999998,2,1,2,212,At-Risk
CUST02016,166,3,286.81,3,3,3,333,Loyal Customers
CUST02017,69,3,287.03,4,3,3,433,Loyal Customers
CUST02018,220,3,285.65999999999997,2,3,3,233,Others
CUST02019,5,5,484.14,5,5,5,555,High-Value Champions
CUST02020,20,5,475.13,5,5,5,555,High-Value Champions
CUST02022,316,5,478.7,2,5,5,255,Others
CUST02023,225,2,192.0,2,1,2,212,At-Risk
CUST02024,114,6,568.97,4,5,5,455,High-Value Champions
